Document d'achat,Poste,Imputation séquentielle,Type d'opération,Exercice doc.article,Document article,Poste.1,Type d'historique de cde achat,Code mouvement,Date comptable,Quantité,Quantité en UPrix,Montant DI,Montant,Devise,Solde compte EM/EF en devise interne,Stock blq.EM un.ach.,Stk blq EM en UPrix,Code débit/crédit,Groupe valorisation,Livraison finale,Référence,Exercice document de référence,Document référence,Poste doc. référence,Motif du mouvement,Date de saisie,Heure de saisie,Valeur facturée,Respect de la consigne d'expédition,Valeur facture en DE,Article,Division,Ann.EM malgré EF,Numéro séquentiel,N°condition document,Code TVA,Qté bon de livraison,Unité qté bon livr.,Article.1,Val. pour solde de compte en devise étr.,Devise interne,Quantité.1,Lot,Date pièce,Calcul val. en cours,Imputation non planif. contrôle factures,Créé par,Service,Numéro de lot,Ligne de service,Imputat. de la cde en cours,Code retour service,Val. pour solde de compte en devise étr..1,Montant facture DE,Version SAP,Quantité.2,Quantité en UPrix.1,Montant DI.1,Montant.1,"Stk blq. EM val., unité achat",Stock bloqué EM valor. en unité prx,Acceptation fourn.,Solde compte EM/EF en devise interne.1,Mnt écart crs chge,PAcQuEc,Unnamed: 66,Quantité.3
9500002363,150,0,1,2023,5008707296,1,E,101,2023-01-18,6336,6336,0.0,0.0,EUR,0,0,0,S,,,B/L 849252,,,0,0,2023-01-18,16:32:15,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6336,,2023-01-18,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008716121,1,E,101,2023-01-25,10368,10368,0.0,0.0,EUR,0,0,0,S,,,BL 849744,,,0,0,2023-01-25,17:46:03,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,10368,,2023-01-25,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008725997,1,E,101,2023-02-01,5184,5184,0.0,0.0,EUR,0,0,0,S,,,B/L 850270,,,0,0,2023-02-01,16:39:10,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2023-02-01,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008735964,1,E,101,2023-02-08,4608,4608,0.0,0.0,EUR,0,0,0,S,,,850803,,,0,0,2023-02-08,17:06:51,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4608,,2023-02-08,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008746126,1,E,101,2023-02-15,1728,1728,0.0,0.0,EUR,0,0,0,S,,,B/L 851313,,,0,0,2023-02-15,16:51:26,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,1728,,2023-02-15,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008756420,1,E,101,2023-02-23,6912,6912,0.0,0.0,EUR,0,0,0,S,,,852114,,,0,0,2023-02-23,08:40:13,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6912,,2023-02-23,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008766692,1,E,101,2023-03-01,2304,2304,0.0,0.0,EUR,0,0,0,S,,,852313,,,0,0,2023-03-01,17:51:27,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2304,,2023-03-01,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008776460,1,E,101,2023-03-08,2304,1728,0.0,0.0,EUR,0,0,0,S,,,852878,,,0,0,2023-03-08,18:03:39,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,1728,,2023-03-08,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008786428,1,E,101,2023-03-15,5760,5760,0.0,0.0,EUR,0,0,0,S,,,853342,,,0,0,2023-03-15,15:59:48,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2023-03-15,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008795736,1,E,101,2023-03-22,5184,5184,0.0,0.0,EUR,0,0,0,S,,,853814,,,0,0,2023-03-22,17:28:44,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2023-03-22,,,FOJ6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008804607,1,E,101,2023-03-29,4608,4608,0.0,0.0,EUR,0,0,0,S,,,854354,,,0,0,2023-03-29,17:56:13,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4608,,2023-03-29,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008813878,1,E,101,2023-04-05,5760,5760,0.0,0.0,EUR,0,0,0,S,,,854927,,,0,0,2023-04-05,18:27:50,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2023-04-05,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008832177,1,E,101,2023-04-19,6336,6336,0.0,0.0,EUR,0,0,0,S,,,855817,,,0,0,2023-04-19,16:40:50,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6336,,2023-04-19,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008841345,1,E,101,2023-04-26,9792,9792,0.0,0.0,EUR,0,0,0,S,,,856255,,,0,0,2023-04-26,19:17:05,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,9792,,2023-04-26,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008849508,1,E,101,2023-05-03,5184,5184,0.0,0.0,EUR,0,0,0,S,,,856766,,,0,0,2023-05-03,18:08:03,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2023-05-03,,,BOJ4ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008859519,1,E,101,2023-05-10,3456,3456,0.0,0.0,EUR,0,0,0,S,,,857214,,,0,0,2023-05-10,17:34:13,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,3456,,2023-05-10,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008869836,1,E,101,2023-05-17,4032,4032,0.0,0.0,EUR,0,0,0,S,,,857614,,,0,0,2023-05-17,19:34:33,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4032,,2023-05-17,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008878956,1,E,101,2023-05-24,576,576,0.0,0.0,EUR,0,0,0,S,,,858040,,,0,0,2023-05-24,16:46:37,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,576,,2023-05-24,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008887840,1,E,101,2023-05-31,5760,5760,0.0,0.0,EUR,0,0,0,S,,,858530,,,0,0,2023-05-31,16:39:35,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2023-05-31,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008907138,1,E,101,2023-06-14,5184,5184,0.0,0.0,EUR,0,0,0,S,,,859433,,,0,0,2023-06-14,15:26:32,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2023-06-14,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008917662,1,E,101,2023-06-21,4032,4032,0.0,0.0,EUR,0,0,0,S,,,859859,,,0,0,2023-06-21,17:07:31,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4032,,2023-06-21,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008926979,1,E,101,2023-06-28,2304,2304,0.0,0.0,EUR,0,0,0,S,,,860373,,,0,0,2023-06-28,19:27:14,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2304,,2023-06-28,,,FOJ6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008936922,1,E,101,2023-07-05,6912,6912,0.0,0.0,EUR,0,0,0,S,,,860983,,,0,0,2023-07-05,19:08:42,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6912,,2023-07-05,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008967065,1,E,101,2023-07-26,8064,8064,0.0,0.0,EUR,0,0,0,S,,,XSH00002251,,,0,0,2023-07-26,17:16:31,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,8064,,2023-07-26,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008974436,1,E,101,2023-08-01,4032,4032,0.0,0.0,EUR,0,0,0,S,,,4366,,,0,0,2023-08-01,15:40:13,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4032,,2023-08-01,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008975198,1,E,101,2023-08-02,4032,4032,0.0,0.0,EUR,0,0,0,S,,,4367,,,0,0,2023-08-02,10:00:08,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4032,,2023-08-02,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008990116,1,E,101,2023-08-16,5760,5760,0.0,0.0,EUR,0,0,0,S,,,SH00004611,,,0,0,2023-08-16,10:43:27,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2023-08-16,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009028629,1,E,101,2023-09-13,7488,7488,0.0,0.0,EUR,0,0,0,S,,,XSH00012426,,,0,0,2023-09-13,17:24:52,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,7488,,2023-09-13,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009037410,1,E,101,2023-09-20,2880,2880,0.0,0.0,EUR,0,0,0,S,,,DN00000845,,,0,0,2023-09-20,13:22:35,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2023-09-20,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009047492,1,E,101,2023-09-27,3456,3456,0.0,0.0,EUR,0,0,0,S,,,TOV0000468,,,0,0,2023-09-27,17:19:02,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,3456,,2023-09-27,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009055866,1,E,101,2023-10-04,5184,5184,0.0,0.0,EUR,0,0,0,S,,,TOV0000509,,,0,0,2023-10-04,09:00:08,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2023-10-04,,,BOJ4ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009067557,1,E,101,2023-10-11,4608,4608,0.0,0.0,EUR,0,0,0,S,,,TOV0000533,,,0,0,2023-10-11,19:16:04,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4608,,2023-10-11,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009076645,1,E,101,2023-10-18,5184,5184,0.0,0.0,EUR,0,0,0,S,,,TOV0000573,,,0,0,2023-10-18,16:04:33,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2023-10-18,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009086656,1,E,101,2023-10-25,2304,2304,0.0,0.0,EUR,0,0,0,S,,,TOV0000623,,,0,0,2023-10-25,16:04:15,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2304,,2023-10-25,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009094602,1,E,101,2023-10-31,8064,8064,0.0,0.0,EUR,0,0,0,S,,,TOV0000655,,,0,0,2023-10-31,14:51:07,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,8064,,2023-10-31,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009107703,1,E,101,2023-11-08,6336,6336,0.0,0.0,EUR,0,0,0,S,,,TOV0000715,,,0,0,2023-11-08,14:58:06,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6336,,2023-11-08,,,BOJ4ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009109014,1,E,101,2023-11-09,2880,2880,0.0,0.0,EUR,0,0,0,S,,,TOV0000744,,,0,0,2023-11-09,11:39:24,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2023-11-09,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009114977,1,E,101,2023-11-15,1728,1728,0.0,0.0,EUR,0,0,0,S,,,TOV0000782,,,0,0,2023-11-15,09:45:37,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,1728,,2023-11-15,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009114979,1,E,101,2023-11-15,2880,2880,0.0,0.0,EUR,0,0,0,S,,,TOV0000762,,,0,0,2023-11-15,09:51:24,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2023-11-15,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009125260,1,E,101,2023-11-22,3456,3456,0.0,0.0,EUR,0,0,0,S,,,TOV0000813,,,0,0,2023-11-22,15:27:22,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,3456,,2023-11-22,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009135230,1,E,101,2023-11-29,8640,8640,0.0,0.0,EUR,0,0,0,S,,,TOV0000858,,,0,0,2023-11-29,17:14:41,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,8640,,2023-11-29,,,INT10ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009145251,1,E,101,2023-12-06,6912,6912,0.0,0.0,EUR,0,0,0,S,,,TOV0000898,,,0,0,2023-12-06,16:23:53,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6912,,2023-12-06,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009155139,1,E,101,2023-12-13,4608,4608,0.0,0.0,EUR,0,0,0,S,,,TOV0000937,,,0,0,2023-12-13,17:37:22,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4608,,2023-12-13,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5009164656,1,E,101,2023-12-20,8640,8640,0.0,0.0,EUR,0,0,0,S,,,TOV0000973,,,0,0,2023-12-20,17:26:05,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,8640,,2023-12-20,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009178362,1,E,101,2024-01-03,6336,6336,0.0,0.0,EUR,0,0,0,S,,,TOV0001021,,,0,0,2024-01-03,17:01:13,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6336,,2024-01-03,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009188337,1,E,101,2024-01-10,3456,3456,0.0,0.0,EUR,0,0,0,S,,,TOV0001040,,,0,0,2024-01-10,17:41:30,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,3456,,2024-01-10,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009197732,1,E,101,2024-01-17,5760,5760,0.0,0.0,EUR,0,0,0,S,,,TOV0001091,,,0,0,2024-01-17,15:44:41,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2024-01-17,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009206224,1,E,101,2024-01-24,2880,2880,0.0,0.0,EUR,0,0,0,S,,,TOV0001143,,,0,0,2024-01-24,15:12:35,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2024-01-24,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009214786,1,E,101,2024-01-31,4608,4608,0.0,0.0,EUR,0,0,0,S,,,TOV0001191,,,0,0,2024-01-31,19:25:05,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4608,,2024-01-31,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009214789,1,E,101,2024-01-31,1152,1152,0.0,0.0,EUR,0,0,0,S,,,TOV0001194,,,0,0,2024-01-31,19:25:07,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,1152,,2024-01-31,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009214790,1,E,101,2024-01-31,1152,1152,0.0,0.0,EUR,0,0,0,S,,,TOV0001196,,,0,0,2024-01-31,19:25:07,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,1152,,2024-01-31,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009225459,1,E,101,2024-02-07,5184,5184,0.0,0.0,EUR,0,0,0,S,,,TOV0001242,,,0,0,2024-02-07,16:20:13,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2024-02-07,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009225461,1,E,101,2024-02-07,2880,2880,0.0,0.0,EUR,0,0,0,S,,,TOV0001243,,,0,0,2024-02-07,16:20:15,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2024-02-07,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009233615,1,E,101,2024-02-14,3456,3456,0.0,0.0,EUR,0,0,0,S,,,TOV0001287,,,0,0,2024-02-14,17:19:51,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,3456,,2024-02-14,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009233616,1,E,101,2024-02-14,5184,5184,0.0,0.0,EUR,0,0,0,S,,,TOV0001288,,,0,0,2024-02-14,17:19:51,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2024-02-14,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009243020,1,E,101,2024-02-21,576,576,0.0,0.0,EUR,0,0,0,S,,,TOV0001330,,,0,0,2024-02-21,16:56:33,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,576,,2024-02-21,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009263246,1,E,101,2024-03-06,5760,5760,0.0,0.0,EUR,0,0,0,S,,,TOV0001447,,,0,0,2024-03-06,16:30:17,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2024-03-06,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009273544,1,E,101,2024-03-13,5184,5184,0.0,0.0,EUR,0,0,0,S,,,TOV0001499,,,0,0,2024-03-13,17:23:42,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2024-03-13,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009283476,1,E,101,2024-03-20,5760,5760,0.0,0.0,EUR,0,0,0,S,,,TOV0001545,,,0,0,2024-03-20,19:16:26,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2024-03-20,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009292744,1,E,101,2024-03-27,13248,6336,0.0,0.0,EUR,0,0,0,S,,,SH00047225,,,0,0,2024-03-27,14:31:41,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6336,,2024-03-27,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009300915,1,E,101,2024-04-03,6912,6912,0.0,0.0,EUR,0,0,0,S,,,TOV0001628,,,0,0,2024-04-03,17:37:04,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6912,,2024-04-03,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009309690,1,E,101,2024-04-10,2880,2880,0.0,0.0,EUR,0,0,0,S,,,SH00048391,,,0,0,2024-04-10,16:57:49,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2024-04-10,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009317644,1,E,101,2024-04-17,5760,5760,0.0,0.0,EUR,0,0,0,S,,,TOV0001707,,,0,0,2024-04-17,15:08:36,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5760,,2024-04-17,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009327398,1,E,101,2024-04-24,13248,13248,0.0,0.0,EUR,0,0,0,S,,,TOV0001749,,,0,0,2024-04-24,17:55:27,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,13248,,2024-04-24,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009352796,1,E,101,2024-05-15,2880,2880,0.0,0.0,EUR,0,0,0,S,,,TOV0001886,,,0,0,2024-05-15,15:37:47,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2024-05-15,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009362704,1,E,101,2024-05-22,4608,4608,0.0,0.0,EUR,0,0,0,S,,,SH00054961,,,0,0,2024-05-22,16:51:08,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4608,,2024-05-22,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009372527,1,E,101,2024-05-29,6336,6336,0.0,0.0,EUR,0,0,0,S,,,TOV0001953,,,0,0,2024-05-29,15:14:28,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,6336,,2024-05-29,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009382154,1,E,101,2024-06-05,3456,3456,0.0,0.0,EUR,0,0,0,S,,,SH00059349,,,0,0,2024-06-05,16:37:02,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,3456,,2024-06-05,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009390589,1,E,101,2024-06-12,2880,2880,0.0,0.0,EUR,0,0,0,S,,,SH00061130,,,0,0,2024-06-12,12:33:41,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2880,,2024-06-12,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009400101,1,E,101,2024-06-19,4032,4032,0.0,0.0,EUR,0,0,0,S,,,TOV0002099,,,0,0,2024-06-19,19:37:50,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4032,,2024-06-19,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009408905,1,E,101,2024-06-26,5184,5184,0.0,0.0,EUR,0,0,0,S,,,TOV0002146,,,0,0,2024-06-26,16:20:40,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2024-06-26,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009418543,1,E,101,2024-07-03,4032,4032,0.0,0.0,EUR,0,0,0,S,,,SH00065461,,,0,0,2024-07-03,16:43:28,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4032,,2024-07-03,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009427815,1,E,101,2024-07-10,1728,1728,0.0,0.0,EUR,0,0,0,S,,,TOV0002229,,,0,0,2024-07-10,15:06:07,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,1728,,2024-07-10,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009437653,1,E,101,2024-07-17,576,576,0.0,0.0,EUR,0,0,0,S,,,SH00067371,,,0,0,2024-07-17,17:43:52,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,576,,2024-07-17,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009454501,1,E,101,2024-07-31,10368,10368,0.0,0.0,EUR,0,0,0,S,,,SH00069989,,,0,0,2024-07-31,10:29:52,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,10368,,2024-07-31,,,HON1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009474818,1,E,101,2024-08-20,5184,5184,0.0,0.0,EUR,0,0,0,S,,,SH00070499,,,0,0,2024-08-20,08:43:17,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2024-08-20,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009485932,1,E,101,2024-08-28,4032,4032,0.0,0.0,EUR,0,0,0,S,,,SH00070969,,,0,0,2024-08-28,17:40:09,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,4032,,2024-08-28,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009495366,1,E,101,2024-09-04,1728,1728,0.0,0.0,EUR,0,0,0,S,,,SH00071411,,,0,0,2024-09-04,16:19:17,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,1728,,2024-09-04,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2024,5009495368,1,E,101,2024-09-04,2304,2304,0.0,0.0,EUR,0,0,0,S,,,TOV00002468,,,0,0,2024-09-04,16:19:18,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,2304,,2024-09-04,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
